date,team1,team1_classified,score1,team2,team2_classified,score2,forfeit,overtime
8/28/2026,Scott City with Chaffee,TRUE,15,Liberty (Mountain View),TRUE,50,FALSE,FALSE
8/28/2026,University Academy Charter with Ewing Marion Kauffman,TRUE,7,Lincoln College Prep,TRUE,10,FALSE,FALSE
8/28/2026,Cuba with Steelville,TRUE,46,Linn,TRUE,26,FALSE,FALSE
8/28/2026,California,TRUE,14,Logan-Rogersville,TRUE,46,FALSE,FALSE
8/28/2026,Grandview (Hillsboro),TRUE,6,Louisiana,TRUE,42,FALSE,FALSE
8/28/2026,Duchesne,TRUE,7,Lutheran South,TRUE,42,FALSE,FALSE
8/28/2026,University City,TRUE,67,Lutheran St. Charles,TRUE,0,FALSE,FALSE
8/28/2026,Priory,TRUE,38,Malden,TRUE,24,FALSE,FALSE
8/28/2026,Clever,TRUE,13,Marionville,TRUE,8,FALSE,FALSE
8/28/2026,Chaminade College Prep,TRUE,41,Marquette,TRUE,21,FALSE,FALSE
8/28/2026,McDonald County,TRUE,26,Marshfield,TRUE,22,FALSE,FALSE
8/28/2026,Centralia,TRUE,28,Mexico,TRUE,7,FALSE,FALSE
8/28/2026,West Plains,TRUE,43,Miller Career Academy with Sumner,TRUE,6,FALSE,FALSE
8/28/2026,Brookfield,TRUE,20,Monroe City,TRUE,6,FALSE,FALSE
8/28/2026,Hermann,TRUE,6,Montgomery County,TRUE,36,FALSE,FALSE
8/28/2026,Fair Grove,TRUE,25,Mountain Grove,TRUE,13,FALSE,FALSE
8/28/2026,Nevada,TRUE,24,Mt. Vernon,TRUE,20,FALSE,FALSE
8/28/2026,Carthage,TRUE,13,Nixa,TRUE,42,FALSE,FALSE
8/28/2026,Farmington,TRUE,48,North County,TRUE,3,FALSE,FALSE
8/28/2026,Blue Springs,TRUE,38,North Kansas City,TRUE,12,FALSE,FALSE
8/28/2026,Gallatin with Tri-County,TRUE,20,North Platte,TRUE,14,FALSE,FALSE
8/28/2026,Hogan Prep Academy Charter,TRUE,48,Northeast (Kansas City),TRUE,8,FALSE,FALSE
8/28/2026,Fort Osage,TRUE,34,Oak Park,TRUE,44,FALSE,FALSE
8/28/2026,Cameron,TRUE,12,Odessa,TRUE,58,FALSE,FALSE
8/28/2026,Bolivar,TRUE,41,Osage,TRUE,6,FALSE,FALSE
8/28/2026,Eldon,TRUE,27,Owensville,TRUE,23,FALSE,FALSE
8/28/2026,Neosho,TRUE,49,Ozark,TRUE,23,FALSE,FALSE
