date,team1,score1,team2,score2,forfeit,overtime
2026-09-18,Willow Springs,,Mountain Grove,,False,False
2026-09-18,Lebanon,,Neosho,,False,False
2026-09-18,McCluer,,Normandy Collaborative,,False,False
2026-09-18,Bowling Green,,North Callaway,,False,False
2026-09-18,Park Hill,,North Kansas City,,False,False
2026-09-18,Lathrop,,North Platte,,False,False
2026-09-18,Ft. Zumwalt East,,North Point,,False,False
2026-09-18,Richmond,,Odessa,,False,False
2026-09-18,Winfield,,Orchard Farm,,False,False
2026-09-18,Sullivan,,Owensville,,False,False
2026-09-18,Union,,Pacific,,False,False
2026-09-18,Liberty,,Park Hill South,,False,False
2026-09-18,Logan-Rogersville,,Parkview,,False,False
2026-09-18,Hazelwood Central,,Parkway North,,False,False
2026-09-18,Webster Groves,,Parkway South,,False,False
2026-09-18,Riverview Gardens,,Parkway West,,False,False
2026-09-18,Seckman,,Pattonville,,False,False
2026-09-18,St. Michael the Archangel,,Pembroke Hill,,False,False
2026-09-18,West Platte,,Penney,,False,False
2026-09-18,Skyline,,Pierce City,,False,False
2026-09-18,Smithville,,Platte County,,False,False
2026-09-18,Oak Grove,,Pleasant Hill,,False,False
2026-09-18,Farmington,,Poplar Bluff,,False,False
2026-09-18,Lee's Summit West,,Raymore-Peculiar,,False,False
2026-09-18,Grandview,,Raytown South,,False,False
2026-09-18,Strafford,,Reeds Spring,,False,False
2026-09-18,Ozark,,Republic,,False,False
2026-09-18,Capital City,,Rock Bridge,,False,False
2026-09-18,Kearney,,Rockhurst,,False,False
2026-09-18,Eureka,,Rockwood Summit,,False,False
2026-09-18,Diamond,,Sarcoxie,,False,False
2026-09-18,Windsor (Imperial),,Saxony Lutheran,,False,False
2026-09-18,Duchesne,,Scotland County,,False,False
2026-09-18,Mt. Vernon,,Seneca,,False,False
2026-09-18,East (Kansas City),,Sherwood,,False,False
2026-09-18,Montgomery County,,South Callaway,,False,False
2026-09-18,Putnam County,,South Harrison,,False,False
2026-09-18,California,,Southern Boone,,False,False
2026-09-18,SLUH,,St. Dominic,,False,False
2026-09-18,Rolla,,St. Francis Borgia,,False,False
2026-09-18,St. Clair,,St. James,,False,False
2026-09-18,Central (Park Hills),,St. Pius X (Festus),,False,False
2026-09-18,Herculaneum,,St. Vincent,,False,False
2026-09-18,Blue Springs South,,Staley,,False,False
2026-09-18,Potosi,,Ste. Genevieve,,False,False
2026-09-18,Marionville,,Stockton with Sheldon,,False,False
2026-09-18,Father Tolton,,Summit Christian Academy,,False,False
2026-09-18,Salem,,Thayer,,False,False
2026-09-18,Ruskin,,Truman,,False,False
2026-09-18,Lincoln College Prep,,Van Horn,,False,False
2026-09-18,Tipton with Bunceton,,Versailles,,False,False
2026-09-18,Christian Brothers College,,Vianney,,False,False
2026-09-18,St. Charles West,,Warrenton,,False,False
2026-09-18,Ft. Zumwalt South,,Washington,,False,False
2026-09-18,Nixa,,Webb City,,False,False
2026-09-18,Kickapoo,,Willard,,False,False
2026-09-18,Butler,,Windsor,,False,False
2026-09-19,Oakville,,McCluer North,,False,False
2026-09-19,Linn,,Miller Career Academy with Sumner,,False,False
2026-09-19,McCluer,,Normandy Collaborative,,False,False
2026-09-19,Lutheran South,,Priory,,False,False
2026-09-19,Benton,,University Academy Charter with Ewing Marion Kauffman,,False,False
2026-09-19,MICDS,,Westminster Christian Academy,,False,False
2026-09-24,Thayer,,Houston,,False,False
2026-09-24,Grandview (Hillsboro),,Perryville,,False,False
2026-09-24,North Point,,Timberland,,False,False
2026-09-24,Normandy Collaborative,,University City,,False,False
2026-09-25,Windsor,,Adrian,,False,False
2026-09-25,Jennings,,Affton,,False,False
2026-09-25,Camdenton,,Battle,,False,False
2026-09-25,Jefferson (Festus),,Bayless with Hancock,,False,False
2026-09-25,Savannah,,Benton,,False,False
2026-09-25,Southern Boone,,Boonville,,False,False
2026-09-25,Louisiana,,Bowling Green,,False,False
2026-09-25,Gallatin with Tri-County,,Brookfield,,False,False
2026-09-25,Clever,,Buffalo,,False,False
2026-09-25,Mountain Grove,,Cabool,,False,False
2026-09-25,Blair Oaks,,California,,False,False
2026-09-25,Maryville,,Cameron,,False,False
2026-09-25,Jefferson City,,Capital City,,False,False
2026-09-25,Branson,,Carl Junction,,False,False
2026-09-25,Knob Noster with Leeton,,Carrollton,,False,False
2026-09-25,Joplin,,Carthage,,False,False
2026-09-25,St. Pius X (Festus),,Caruthersville,,False,False
2026-09-25,Kennett,,Central (New Madrid County),,False,False
2026-09-25,Potosi,,Central (Park Hills),,False,False
2026-09-25,Park Hill South,,Central (St. Joseph),,False,False
2026-09-25,St. Dominic,,Chaminade College Prep,,False,False
2026-09-25,Herculaneum,,Cuba with Steelville,,False,False
2026-09-25,Vianney,,De Smet Jesuit,,False,False
2026-09-25,Windsor (Imperial),,DeSoto,,False,False
2026-09-25,Ash Grove,,Diamond,,False,False
2026-09-25,Kelly,,Doniphan,,False,False
2026-09-25,North Platte,,East Buchanan,,False,False
2026-09-25,Cassville,,East Newton,,False,False
2026-09-25,Dexter,,East Prairie,,False,False
2026-09-25,Sherwood,,El Dorado Springs,,False,False
2026-09-25,Kirkwood,,Eureka,,False,False
2026-09-25,Chillicothe,,Excelsior Springs,,False,False
2026-09-25,Liberty (Wentzville),,Francis Howell,,False,False
2026-09-25,Francis Howell Central,,Francis Howell North,,False,False
2026-09-25,Washington,,Ft. Zumwalt East,,False,False
2026-09-25,Ft. Zumwalt North,,Ft. Zumwalt South,,False,False
2026-09-25,Hallsville,,Fulton,,False,False
2026-09-25,Waynesville,,Glendale,,False,False
2026-09-25,Platte County,,Grain Valley,,False,False
2026-09-25,Smithville,,Grandview,,False,False
2026-09-25,Mexico,,Hannibal,,False,False
2026-09-25,Linn,,Harrisburg,,False,False
2026-09-25,Scott City with Chaffee,,Hayti,,False,False
2026-09-25,Riverview Gardens,,Hazelwood Central,,False,False
2026-09-25,Rock Bridge,,Helias Catholic,,False,False
2026-09-25,Festus,,Hillsboro,,False,False
2026-09-25,Warrenton,,Holt,,False,False
2026-09-25,Farmington,,Jackson,,False,False
2026-09-25,Winnetonka,,Kearney,,False,False
2026-09-25,Lebanon,,Kickapoo,,False,False
2026-09-25,Richmond,,Lafayette County,,False,False
2026-09-25,Raymore-Peculiar,,Lee's Summit,,False,False
2026-09-25,Blue Springs,,Lee's Summit West,,False,False
2026-09-25,Holden,,Lexington,,False,False
2026-09-25,Staley,,Liberty North,,False,False
2026-09-25,Rockwood Summit,,Lindbergh,,False,False
2026-09-25,Bolivar,,Logan-Rogersville,,False,False
2026-09-25,Cole Camp,,Lone Jack with Kingsville,,False,False
2026-09-25,Lutheran North,,Lutheran South,,False,False
2026-09-25,North County,,Lutheran St. Charles,,False,False
2026-09-25,Centralia,,Macon,,False,False
2026-09-25,Sarcoxie,,Marionville,,False,False
2026-09-25,Lafayette (Wildwood),,Marquette,,False,False
2026-09-25,Kirksville,,Marshall,,False,False
2026-09-25,Parkview,,Marshfield,,False,False
2026-09-25,West Platte,,Mid-Buchanan,,False,False
2026-09-25,Maysville,,Milan,,False,False
2026-09-25,Pierce City,,Miller,,False,False
2026-09-25,Aurora,,Monett,,False,False
2026-09-25,Highland,,Monroe City,,False,False
2026-09-25,McDonald County,,Mt. Vernon,,False,False
2026-09-25,Seneca,,Nevada,,False,False
2026-09-25,Liberty,,North Kansas City,,False,False
2026-09-25,Central (Kansas City),,Northeast (Kansas City),,False,False
2026-09-25,McCluer North,,Northwest (Cedar Hill),,False,False
2026-09-25,Lee's Summit North,,Oak Park,,False,False
2026-09-25,Parkway South,,Oakville,,False,False
2026-09-25,Oak Grove,,Odessa,,False,False
2026-09-25,Eldon,,Osage,,False,False
2026-09-25,Nixa,,Ozark,,False,False
2026-09-25,North Callaway,,Palmyra,,False,False
2026-09-25,Blue Springs South,,Park Hill,,False,False
2026-09-25,Ladue Horton Watkins,,Parkway North,,False,False
2026-09-25,Hazelwood East,,Parkway West,,False,False
2026-09-25,Parkway Central,,Pattonville,,False,False
2026-09-25,Lawson,,Penney,,False,False
2026-09-25,Grandview (Hillsboro),,Perryville,,False,False
2026-09-25,Lathrop,,Plattsburg,,False,False
2026-09-25,Clinton,,Pleasant Hill,,False,False
2026-09-25,Crest Ridge with Chilhowee,,"Pleasant Hope with Halfway, Marion C. Early",,False,False
2026-09-25,Central (Cape Girardeau),,Poplar Bluff,,False,False
2026-09-25,Malden,,Portageville,,False,False
2026-09-25,Marceline,,Putnam County,,False,False
2026-09-25,Fort Osage,,Raytown,,False,False
2026-09-25,Ruskin,,Raytown South,,False,False
2026-09-25,Forsyth,,Reeds Spring,,False,False
2026-09-25,Neosho,,Republic,,False,False
2026-09-25,Hazelwood West,,Ritenour,,False,False
2026-09-25,Moberly,,Rolla,,False,False
2026-09-25,Fayette,,Russellville,,False,False
2026-09-25,Ava,,Salem,,False,False
2026-09-25,Principia,,Salisbury,,False,False
2026-09-25,Fox,,Seckman,,False,False
2026-09-25,Miller Career Academy with Sumner,,Sikeston,,False,False
2026-09-25,Stockton with Sheldon,,Skyline,,False,False
2026-09-25,Lift for Life Academy Charter,,SLUH,,False,False
2026-09-25,Hickman,,Smith-Cotton,,False,False
2026-09-25,Clark County,,South Shelby,,False,False
2026-09-25,Fair Grove,,Springfield Catholic,,False,False
2026-09-25,Orchard Farm,,St. Charles West,,False,False
2026-09-25,Hermann,,St. Clair,,False,False
2026-09-25,Father Tolton,,St. Francis Borgia,,False,False
2026-09-25,Butler,,St. James,,False,False
2026-09-25,Summit Christian Academy,,St. Michael the Archangel,,False,False
2026-09-25,Fredericktown,,Ste. Genevieve,,False,False
2026-09-25,Hollister,,Strafford,,False,False
2026-09-25,Pacific,,Sullivan,,False,False
2026-09-25,South Callaway,,Tipton with Bunceton,,False,False
2026-09-25,South Harrison,,Trenton,,False,False
2026-09-25,Ft. Zumwalt West,,Troy Buchanan,,False,False
2026-09-25,Belton,,Truman,,False,False
2026-09-25,Owensville,,Union,,False,False
2026-09-25,Normandy Collaborative,,University City,,False,False
2026-09-25,St. Vincent,,Valle Catholic,,False,False
2026-09-25,Montgomery County,,Van-Far,,False,False
2026-09-25,Crystal City,,Veritas Christian Academy,,False,False
2026-09-25,Warsaw,,Versailles,,False,False
2026-09-25,Harrisonville,,Warrensburg,,False,False
2026-09-25,Mehlville,,Webster Groves,,False,False
2026-09-25,Hillcrest,,West Plains,,False,False
2026-09-25,Charleston,,Westran,,False,False
2026-09-25,Webb City,,Willard,,False,False
2026-09-25,Van Horn,,William Chrisman,,False,False
2026-09-25,Liberty (Mountain View),,Willow Springs,,False,False
2026-09-25,St. Charles,,Winfield,,False,False
2026-09-25,Mark Twain,,Wright City,,False,False
2026-09-26,Confluence Prep Academy Charter,,Gateway with Soldan International Studies,,False,False
2026-09-26,East (Kansas City),,Hogan Prep Academy Charter,,False,False
2026-09-26,MICDS,,John Burroughs,,False,False
2026-09-26,Clayton with Brentwood,,McCluer,,False,False
2026-09-26,Pembroke Hill,,University Academy Charter with Ewing Marion Kauffman,,False,False
2026-09-26,Priory,,Westminster Christian Academy,,False,False
2026-09-26,Charleston,,Westran,,False,False
2026-10-01,Ft. Zumwalt West,,Liberty (Wentzville),,False,False
2026-10-01,Kickapoo,,Nixa,,False,False
2026-10-02,Versailles,,Adrian,,False,False
2026-10-02,Pierce City,,Ash Grove,,False,False
2026-10-02,Houston,,Ava,,False,False
2026-10-02,Smith-Cotton,,Battle,,False,False
2026-10-02,Grain Valley,,Belton,,False,False
2026-10-02,Boonville,,Blair Oaks,,False,False
2026-10-02,Liberty North,,Blue Springs South,,False,False
2026-10-02,Parkview,,Branson,,False,False
2026-10-02,Sherwood,,Butler,,False,False
2026-10-02,Osage,,California,,False,False
2026-10-02,Helias Catholic,,Capital City,,False,False
2026-10-02,Lamar,,Cassville,,False,False
2026-10-02,Odessa,,Center,,False,False
2026-10-02,Gateway with Soldan International Studies,,Central (Cape Girardeau),,False,False
2026-10-02,Ste. Genevieve,,Central (Park Hills),,False,False
2026-10-02,Monroe City,,Centralia,,False,False
2026-10-02,Saxony Lutheran,,Charleston,,False,False
2026-10-02,Macon,,Clark County,,False,False
2026-10-02,University City,,Clayton with Brentwood,,False,False
2026-10-02,Hollister,,Clever,,False,False
2026-10-02,Crest Ridge with Chilhowee,,Cole Camp,,False,False
2026-10-02,Salisbury,,Crystal City,,False,False
2026-10-02,"Pleasant Hope with Halfway, Marion C. Early",,Cuba with Steelville,,False,False
2026-10-02,Central (New Madrid County),,Dexter,,False,False
2026-10-02,Stockton with Sheldon,,Diamond,,False,False
2026-10-02,Kennett,,Doniphan,,False,False
2026-10-02,Westran,,Duchesne,,False,False
2026-10-02,Mt. Vernon,,East Newton,,False,False
2026-10-02,Hallsville,,Eldon,,False,False
2026-10-02,Marquette,,Eureka,,False,False
2026-10-02,Reeds Spring,,Fair Grove,,False,False
2026-10-02,Sikeston,,Farmington,,False,False
2026-10-02,Chillicothe,,Father Tolton,,False,False
2026-10-02,North County,,Festus,,False,False
2026-10-02,Strafford,,Forsyth,,False,False
2026-10-02,Truman,,Fort Osage,,False,False
2026-10-02,Parkway West,,Fox,,False,False
2026-10-02,Francis Howell,,Francis Howell Central,,False,False
2026-10-02,DeSoto,,Fredericktown,,False,False
2026-10-02,Ft. Zumwalt East,,Ft. Zumwalt South,,False,False
2026-10-02,Parkway North,,Hazelwood East,,False,False
2026-10-02,Ladue Horton Watkins,,Hazelwood West,,False,False
2026-10-02,Grandview (Hillsboro),,Herculaneum,,False,False
2026-10-02,St. James,,Hermann,,False,False
2026-10-02,Jefferson City,,Hickman,,False,False
2026-10-02,Palmyra,,Highland,,False,False
2026-10-02,Logan-Rogersville,,Hillcrest,,False,False
2026-10-02,Lafayette County,,Holden,,False,False
2026-10-02,Winfield,,Holt,,False,False
2026-10-02,Poplar Bluff,,Jackson,,False,False
2026-10-02,Perryville,,Jefferson (Festus),,False,False
2026-10-02,Lutheran South,,John Burroughs,,False,False
2026-10-02,Republic,,Joplin,,False,False
2026-10-02,East Prairie,,Kelly,,False,False
2026-10-02,Mexico,,Kirksville,,False,False
2026-10-02,Lindbergh,,Kirkwood,,False,False
2026-10-02,Lexington,,Knob Noster with Leeton,,False,False
2026-10-02,East Buchanan,,Lathrop,,False,False
2026-10-02,Mid-Buchanan,,Lawson,,False,False
2026-10-02,Glendale,,Lebanon,,False,False
2026-10-02,Lee's Summit West,,Lee's Summit,,False,False
2026-10-02,Central (St. Joseph),,Lee's Summit North,,False,False
2026-10-02,Park Hill,,Liberty,,False,False
2026-10-02,Mountain Grove,,Liberty (Mountain View),,False,False
2026-10-02,St. Mary's South Side,,Lift for Life Academy Charter,,False,False
2026-10-02,Northeast (Kansas City),,Lincoln College Prep,,False,False
2026-10-02,Fayette,,Linn,,False,False
2026-10-02,Westminster Christian Academy,,Lutheran North,,False,False
2026-10-02,St. Pius X (Festus),,Lutheran St. Charles,,False,False
2026-10-02,Gallatin with Tri-County,,Marceline,,False,False
2026-10-02,Miller,,Marionville,,False,False
2026-10-02,Bolivar,,Marshfield,,False,False
2026-10-02,Benton,,Maryville,,False,False
2026-10-02,Putnam County,,Maysville,,False,False
2026-10-02,Nevada,,McDonald County,,False,False
2026-10-02,Trenton,,Milan,,False,False
2026-10-02,Marshall,,Moberly,,False,False
2026-10-02,Mark Twain,,Montgomery County,,False,False
2026-10-02,Willard,,Neosho,,False,False
2026-10-02,Jennings,,Normandy Collaborative,,False,False
2026-10-02,Louisiana,,North Callaway,,False,False
2026-10-02,Penney,,North Platte,,False,False
2026-10-02,Ft. Zumwalt North,,North Point,,False,False
2026-10-02,Clinton,,Oak Grove,,False,False
2026-10-02,Webster Groves,,Oakville,,False,False
2026-10-02,Warrenton,,Orchard Farm,,False,False
2026-10-02,Owensville,,Pacific,,False,False
2026-10-02,Oak Park,,Park Hill South,,False,False
2026-10-02,Northwest (Cedar Hill),,Parkway South,,False,False
2026-10-02,Hogan Prep Academy Charter,,Pembroke Hill,,False,False
2026-10-02,Raytown,,Platte County,,False,False
2026-10-02,Caruthersville,,Portageville,,False,False
2026-10-02,Valle Catholic,,Potosi,,False,False
2026-10-02,Hayti,,Principia,,False,False
2026-10-02,North Kansas City,,Raymore-Peculiar,,False,False
2026-10-02,Carrollton,,Richmond,,False,False
2026-10-02,Camdenton,,Rock Bridge,,False,False
2026-10-02,Lafayette (Wildwood),,Rockwood Summit,,False,False
2026-10-02,Aurora,,Rolla,,False,False
2026-10-02,Grandview,,Ruskin,,False,False
2026-10-02,South Callaway,,Russellville,,False,False
2026-10-02,Skyline,,Sarcoxie,,False,False
2026-10-02,Cameron,,Savannah,,False,False
2026-10-02,Malden,,Scott City with Chaffee,,False,False
2026-10-02,Hazelwood Central,,Seckman,,False,False
2026-10-02,Monett,,Seneca,,False,False
2026-10-02,De Smet Jesuit,,SLUH,,False,False
2026-10-02,Raytown South,,Smithville,,False,False
2026-10-02,Brookfield,,South Harrison,,False,False
2026-10-02,Fulton,,Southern Boone,,False,False
2026-10-02,Buffalo,,Springfield Catholic,,False,False
2026-10-02,St. Charles West,,St. Charles,,False,False
2026-10-02,Sullivan,,St. Clair,,False,False
2026-10-02,Hannibal,,St. Dominic,,False,False
2026-10-02,Van Horn,,St. Michael the Archangel,,False,False
2026-10-02,Kearney,,St. Pius X (Kansas City),,False,False
2026-10-02,Bayless with Hancock,,St. Vincent,,False,False
2026-10-02,Blue Springs,,Staley,,False,False
2026-10-02,University Academy Charter with Ewing Marion Kauffman,,Summit Christian Academy,,False,False
2026-10-02,Cabool,,Thayer,,False,False
2026-10-02,Harrisburg,,Tipton with Bunceton,,False,False
2026-10-02,Francis Howell North,,Troy Buchanan,,False,False
2026-10-02,St. Francis Borgia,,Union,,False,False
2026-10-02,Bowling Green,,Van-Far,,False,False
2026-10-02,Chaminade College Prep,,Vianney,,False,False
2026-10-02,Pleasant Hill,,Warrensburg,,False,False
2026-10-02,El Dorado Springs,,Warsaw,,False,False
2026-10-02,Timberland,,Washington,,False,False
2026-10-02,Ozark,,Waynesville,,False,False
2026-10-02,Carthage,,Webb City,,False,False
2026-10-02,Carl Junction,,West Plains,,False,False
2026-10-02,Plattsburg,,West Platte,,False,False
2026-10-02,Excelsior Springs,,William Chrisman,,False,False
2026-10-02,Salem,,Willow Springs,,False,False
2026-10-02,Lone Jack with Kingsville,,Windsor,,False,False
2026-10-02,Hillsboro,,Windsor (Imperial),,False,False
2026-10-02,Central (Kansas City),,Winnetonka,,False,False
2026-10-02,South Shelby,,Wright City,,False,False
2026-10-03,Affton,,McCluer,,False,False
2026-10-03,Mehlville,,McCluer North,,False,False
2026-10-03,Priory,,MICDS,,False,False
2026-10-03,Jennings,,Normandy Collaborative,,False,False
2026-10-03,Pattonville,,Ritenour,,False,False
2026-10-03,Parkway Central,,Riverview Gardens,,False,False
2026-10-08,Seneca,,Aurora,,False,False
2026-10-08,Francis Howell North,,Ft. Zumwalt West,,False,False
2026-10-08,Kickapoo,,Glendale,,False,False
2026-10-08,Seckman,,Hazelwood East,,False,False
2026-10-08,Carl Junction,,Parkview,,False,False
2026-10-09,Seneca,,Aurora,,False,False
2026-10-09,Rock Bridge,,Battle,,False,False
2026-10-09,William Chrisman,,Belton,,False,False
2026-10-09,Rockhurst,,Blue Springs,,False,False
2026-10-09,Branson,,Bolivar,,False,False
2026-10-09,California,,Boonville,,False,False
2026-10-09,Montgomery County,,Bowling Green,,False,False
2026-10-09,Milan,,Brookfield,,False,False
2026-10-09,Warsaw,,Butler,,False,False
2026-10-09,Hickman,,Camdenton,,False,False
2026-10-09,Lexington,,Carrollton,,False,False
2026-10-09,Willard,,Carthage,,False,False
2026-10-09,Hayti,,Caruthersville,,False,False
2026-10-09,Miller Career Academy with Sumner,,Cassville,,False,False
2026-10-09,Jackson,,Central (Cape Girardeau),,False,False
2026-10-09,Doniphan,,Central (New Madrid County),,False,False
2026-10-09,Malden,,Charleston,,False,False
2026-10-09,Savannah,,Chillicothe,,False,False
2026-10-09,Chaminade College Prep,,Christian Brothers College,,False,False
2026-10-09,Centralia,,Clark County,,False,False
2026-10-09,Lutheran St. Charles,,Confluence Prep Academy Charter,,False,False
2026-10-09,Lone Jack with Kingsville,,Crest Ridge with Chilhowee,,False,False
2026-10-09,Hillsboro,,DeSoto,,False,False
2026-10-09,Marionville,,Diamond,,False,False
2026-10-09,Crystal City,,Duchesne,,False,False
2026-10-09,Penney,,East Buchanan,,False,False
2026-10-09,Versailles,,El Dorado Springs,,False,False
2026-10-09,Benton,,Excelsior Springs,,False,False
2026-10-09,Tipton with Bunceton,,Fayette,,False,False
2026-10-09,Hannibal,,Festus,,False,False
2026-10-09,Fair Grove,,Forsyth,,False,False
2026-10-09,Parkway West,,Fox,,False,False
2026-10-09,Troy Buchanan,,Francis Howell,,False,False
2026-10-09,Central (Park Hills),,Fredericktown,,False,False
2026-10-09,Ft. Zumwalt East,,Ft. Zumwalt North,,False,False
2026-10-09,Blair Oaks,,Fulton,,False,False
2026-10-09,Maysville,,Gallatin with Tri-County,,False,False
2026-10-09,Truman,,Grain Valley,,False,False
2026-10-09,Winnetonka,,Grandview,,False,False
2026-10-09,Jefferson (Festus),,Grandview (Hillsboro),,False,False
2026-10-09,Osage,,Hallsville,,False,False
2026-10-09,Bayless with Hancock,,Herculaneum,,False,False
2026-10-09,Marshfield,,Hillcrest,,False,False
2026-10-09,Springfield Catholic,,Hollister,,False,False
2026-10-09,Willow Springs,,Houston,,False,False
2026-10-09,Helias Catholic,,Jefferson City,,False,False
2026-10-09,Dexter,,Kelly,,False,False
2026-10-09,East Prairie,,Kennett,,False,False
2026-10-09,Fox,,Kirkwood,,False,False
2026-10-09,Eureka,,Ladue Horton Watkins,,False,False
2026-10-09,Knob Noster with Leeton,,Lafayette County,,False,False
2026-10-09,Mt. Vernon,,Lamar,,False,False
2026-10-09,Mid-Buchanan,,Lathrop,,False,False
2026-10-09,Blue Springs South,,Lee's Summit West,,False,False
2026-10-09,Oak Park,,Liberty,,False,False
2026-10-09,Cabool,,Liberty (Mountain View),,False,False
2026-10-09,Francis Howell Central,,Liberty (Wentzville),,False,False
2026-10-09,Lee's Summit,,Liberty North,,False,False
2026-10-09,Central (Kansas City),,Lincoln College Prep,,False,False
2026-10-09,Parkway West,,Lindbergh,,False,False
2026-10-09,West Plains,,Logan-Rogersville,,False,False
2026-10-09,Highland,,Louisiana,,False,False
2026-10-09,Westminster Christian Academy,,Lutheran South,,False,False
2026-10-09,South Harrison,,Marceline,,False,False
2026-10-09,North Callaway,,Mark Twain,,False,False
2026-10-09,Hazelwood West,,Marquette,,False,False
2026-10-09,Father Tolton,,Marshall,,False,False
2026-10-09,Rolla,,Mexico,,False,False
2026-10-09,Sarcoxie,,Miller,,False,False
2026-10-09,Kirksville,,Moberly,,False,False
2026-10-09,McDonald County,,Monett,,False,False
2026-10-09,Macon,,Monroe City,,False,False
2026-10-09,Salem,,Mountain Grove,,False,False
2026-10-09,Joplin,,Neosho,,False,False
2026-10-09,East Newton,,Nevada,,False,False
2026-10-09,Waynesville,,Nixa,,False,False
2026-10-09,Windsor (Imperial),,North County,,False,False
2026-10-09,Lee's Summit North,,North Kansas City,,False,False
2026-10-09,Washington,,North Point,,False,False
2026-10-09,Jennings,,Northwest (Cedar Hill),,False,False
2026-10-09,Center,,Oak Grove,,False,False
2026-10-09,Clayton with Brentwood,,Oakville,,False,False
2026-10-09,Warrensburg,,Odessa,,False,False
2026-10-09,St. Charles,,Orchard Farm,,False,False
2026-10-09,St. Clair,,Owensville,,False,False
2026-10-09,Lebanon,,Ozark,,False,False
2026-10-09,South Shelby,,Palmyra,,False,False
2026-10-09,Central (St. Joseph),,Park Hill,,False,False
2026-10-09,Lafayette (Wildwood),,Parkway Central,,False,False
2026-10-09,Ritenour,,Parkway North,,False,False
2026-10-09,McCluer,,Parkway South,,False,False
2026-10-09,Hazelwood Central,,Pattonville,,False,False
2026-10-09,Potosi,,Perryville,,False,False
2026-10-09,Fort Osage,,Platte County,,False,False
2026-10-09,North Platte,,Plattsburg,,False,False
2026-10-09,Harrisonville,,Pleasant Hill,,False,False
2026-10-09,Clinton,,"Pleasant Hope with Halfway, Marion C. Early",,False,False
2026-10-09,Park Hill South,,Raytown,,False,False
2026-10-09,Kearney,,Raytown South,,False,False
2026-10-09,Buffalo,,Reeds Spring,,False,False
2026-10-09,Webb City,,Republic,,False,False
2026-10-09,Holden,,Richmond,,False,False
2026-10-09,Riverview Gardens,,Rockwood Summit,,False,False
2026-10-09,East (Kansas City),,Ruskin,,False,False
2026-10-09,Linn,,Russellville,,False,False
2026-10-09,Scotland County,,Salisbury,,False,False
2026-10-09,Portageville,,Scott City with Chaffee,,False,False
2026-10-09,Adrian,,Sherwood,,False,False
2026-10-09,Poplar Bluff,,Sikeston,,False,False
2026-10-09,Ash Grove,,Skyline,,False,False
2026-10-09,Vianney,,SLUH,,False,False
2026-10-09,Capital City,,Smith-Cotton,,False,False
2026-10-09,Harrisburg,,South Callaway,,False,False
2026-10-09,Eldon,,Southern Boone,,False,False
2026-10-09,Holt,,St. Charles West,,False,False
2026-10-09,St. Dominic,,St. Francis Borgia,,False,False
2026-10-09,Union,,St. James,,False,False
2026-10-09,Pacific,,St. Mary's South Side,,False,False
2026-10-09,Farmington,,St. Pius X (Festus),,False,False
2026-10-09,Cuba with Steelville,,St. Vincent,,False,False
2026-10-09,Raymore-Peculiar,,Staley,,False,False
2026-10-09,Pierce City,,Stockton with Sheldon,,False,False
2026-10-09,Clever,,Strafford,,False,False
2026-10-09,Hermann,,Sullivan,,False,False
2026-10-09,Ava,,Thayer,,False,False
2026-10-09,Ft. Zumwalt South,,Timberland,,False,False
2026-10-09,Putnam County,,Trenton,,False,False
2026-10-09,Mehlville,,University City,,False,False
2026-10-09,Ste. Genevieve,,Valle Catholic,,False,False
2026-10-09,Summit Christian Academy,,Van Horn,,False,False
2026-10-09,Principia,,Veritas Christian Academy,,False,False
2026-10-09,Winfield,,Warrenton,,False,False
2026-10-09,Normandy Collaborative,,Webster Groves,,False,False
2026-10-09,Lawson,,West Platte,,False,False
2026-10-09,Westran,,Windsor,,False,False
2026-10-09,Van-Far,,Wright City,,False,False
2026-10-10,St. Pius X (Kansas City),,De Smet Jesuit,,False,False
2026-10-10,Maryville,,Gateway with Soldan International Studies,,False,False
2026-10-10,Cardinal Ritter,,Lift for Life Academy Charter,,False,False
2026-10-10,Affton,,McCluer North,,False,False
2026-10-10,Lutheran North,,MICDS,,False,False
2026-10-10,John Burroughs,,Priory,,False,False
2026-10-10,St. Michael the Archangel,,University Academy Charter with Ewing Marion Kauffman,,False,False
2026-10-15,Christian Brothers College,,Cardinal Ritter,,False,False
2026-10-15,Houston,,Mountain Grove,,False,False
2026-10-15,St. Charles West,,Winfield,,False,False
2026-10-16,Marionville,,Ash Grove,,False,False
2026-10-16,Cuba with Steelville,,Bayless with Hancock,,False,False
2026-10-16,Cameron,,Benton,,False,False
2026-10-16,Lee's Summit,,Blue Springs,,False,False
2026-10-16,Mexico,,Bowling Green,,False,False
2026-10-16,Hillcrest,,Branson,,False,False
2026-10-16,Forsyth,,Buffalo,,False,False
2026-10-16,Ava,,Cabool,,False,False
2026-10-16,Capital City,,Camdenton,,False,False
2026-10-16,Bolivar,,Carl Junction,,False,False
2026-10-16,Central (Cape Girardeau),,Caruthersville,,False,False
2026-10-16,Warrensburg,,Center,,False,False
2026-10-16,Grain Valley,,Central (St. Joseph),,False,False
2026-10-16,Lift for Life Academy Charter,,Chaminade College Prep,,False,False
2026-10-16,Moberly,,Chillicothe,,False,False
2026-10-16,Springfield Catholic,,Clever,,False,False
2026-10-16,Harrisonville,,Clinton,,False,False
2026-10-16,Central (Park Hills),,Dexter,,False,False
